id,user_id,is_refund,created_at,updated_at
956,15,True,2024-10-31 13:00:00,2024-10-31 23:00:00
242,74,True,2024-10-31 13:00:00,2024-10-31 23:00:00
404,3,True,2024-10-31 13:00:00,2024-10-31 23:00:00
747,97,True,2024-10-31 13:00:00,2024-10-31 23:00:00
263,10,True,2024-10-31 13:00:00,2024-10-31 23:00:00
657,73,True,2024-10-31 13:00:00,2024-10-31 23:00:00
145,43,True,2024-10-31 13:00:00,2024-10-31 23:00:00
490,15,True,2024-10-31 13:00:00,2024-10-31 23:00:00
431,16,True,2024-10-31 13:00:00,2024-10-31 23:00:00
415,93,True,2024-10-31 13:00:00,2024-10-31 23:00:00
82,10,True,2024-10-31 13:00:00,2024-10-31 23:00:00
164,81,True,2024-10-31 13:00:00,2024-10-31 23:00:00
448,87,True,2024-10-31 13:00:00,2024-10-31 23:00:00
912,77,True,2024-10-31 13:00:00,2024-10-31 23:00:00
387,87,True,2024-10-31 13:00:00,2024-10-31 23:00:00
152,24,True,2024-10-31 13:00:00,2024-10-31 23:00:00
117,20,True,2024-10-31 13:00:00,2024-10-31 23:00:00
470,29,True,2024-10-31 13:00:00,2024-10-31 23:00:00
917,85,True,2024-10-31 13:00:00,2024-10-31 23:00:00
846,83,True,2024-10-31 13:00:00,2024-10-31 23:00:00
853,38,True,2024-10-31 13:00:00,2024-10-31 23:00:00
264,62,True,2024-10-31 13:00:00,2024-10-31 23:00:00
544,25,True,2024-10-31 13:00:00,2024-10-31 23:00:00
654,47,True,2024-10-31 13:00:00,2024-10-31 23:00:00
790,8,True,2024-10-31 13:00:00,2024-10-31 23:00:00
112,12,True,2024-10-31 13:00:00,2024-10-31 23:00:00
7,85,True,2024-10-31 13:00:00,2024-10-31 23:00:00
868,3,True,2024-10-31 13:00:00,2024-10-31 23:00:00
181,31,True,2024-10-31 13:00:00,2024-10-31 23:00:00
473,52,True,2024-10-31 13:00:00,2024-10-31 23:00:00
545,73,True,2024-10-31 13:00:00,2024-10-31 23:00:00
294,77,True,2024-10-31 13:00:00,2024-10-31 23:00:00
245,75,True,2024-10-31 13:00:00,2024-10-31 23:00:00
17,50,True,2024-10-31 13:00:00,2024-10-31 23:00:00
552,51,True,2024-10-31 13:00:00,2024-10-31 23:00:00
773,61,True,2024-10-31 13:00:00,2024-10-31 23:00:00
136,33,True,2024-10-31 13:00:00,2024-10-31 23:00:00
598,62,True,2024-10-31 13:00:00,2024-10-31 23:00:00
852,90,True,2024-10-31 13:00:00,2024-10-31 23:00:00
950,33,True,2024-10-31 13:00:00,2024-10-31 23:00:00
541,53,True,2024-10-31 13:00:00,2024-10-31 23:00:00
739,43,True,2024-10-31 13:00:00,2024-10-31 23:00:00
137,23,True,2024-10-31 13:00:00,2024-10-31 23:00:00
385,12,True,2024-10-31 13:00:00,2024-10-31 23:00:00
997,84,True,2024-10-31 13:00:00,2024-10-31 23:00:00
653,2,True,2024-10-31 13:00:00,2024-10-31 23:00:00
538,96,True,2024-10-31 13:00:00,2024-10-31 23:00:00
728,23,True,2024-10-31 13:00:00,2024-10-31 23:00:00
1100,49,False,2024-10-31 23:00:00,2024-10-31 23:00:00
1101,13,False,2024-10-31 23:00:00,2024-10-31 23:00:00
1102,30,False,2024-10-31 23:00:00,2024-10-31 23:00:00
1103,59,True,2024-10-31 23:00:00,2024-10-31 23:00:00
1104,60,False,2024-10-31 23:00:00,2024-10-31 23:00:00
1105,80,False,2024-10-31 23:00:00,2024-10-31 23:00:00
1106,44,True,2024-10-31 23:00:00,2024-10-31 23:00:00
1107,59,True,2024-10-31 23:00:00,2024-10-31 23:00:00
1108,76,False,2024-10-31 23:00:00,2024-10-31 23:00:00
1109,14,True,2024-10-31 23:00:00,2024-10-31 23:00:00
