id,user_id,is_refund,created_at,updated_at
344,7,True,2024-10-31 13:00:00,2024-10-31 21:00:00
234,23,True,2024-10-31 13:00:00,2024-10-31 21:00:00
501,12,True,2024-10-31 13:00:00,2024-10-31 21:00:00
50,98,True,2024-10-31 13:00:00,2024-10-31 21:00:00
361,36,True,2024-10-31 13:00:00,2024-10-31 21:00:00
508,99,True,2024-10-31 13:00:00,2024-10-31 21:00:00
664,41,True,2024-10-31 13:00:00,2024-10-31 21:00:00
681,40,True,2024-10-31 13:00:00,2024-10-31 21:00:00
52,53,True,2024-10-31 13:00:00,2024-10-31 21:00:00
563,17,True,2024-10-31 13:00:00,2024-10-31 21:00:00
28,78,True,2024-10-31 13:00:00,2024-10-31 21:00:00
224,32,True,2024-10-31 13:00:00,2024-10-31 21:00:00
677,99,True,2024-10-31 13:00:00,2024-10-31 21:00:00
611,100,True,2024-10-31 13:00:00,2024-10-31 21:00:00
721,62,True,2024-10-31 13:00:00,2024-10-31 21:00:00
10,59,True,2024-10-31 13:00:00,2024-10-31 21:00:00
217,72,True,2024-10-31 13:00:00,2024-10-31 21:00:00
738,59,True,2024-10-31 13:00:00,2024-10-31 21:00:00
841,81,True,2024-10-31 13:00:00,2024-10-31 21:00:00
650,6,True,2024-10-31 13:00:00,2024-10-31 21:00:00
308,45,True,2024-10-31 13:00:00,2024-10-31 21:00:00
202,19,True,2024-10-31 13:00:00,2024-10-31 21:00:00
112,12,True,2024-10-31 13:00:00,2024-10-31 21:00:00
532,88,True,2024-10-31 13:00:00,2024-10-31 21:00:00
975,61,True,2024-10-31 13:00:00,2024-10-31 21:00:00
68,59,True,2024-10-31 13:00:00,2024-10-31 21:00:00
247,61,True,2024-10-31 13:00:00,2024-10-31 21:00:00
364,59,True,2024-10-31 13:00:00,2024-10-31 21:00:00
523,55,True,2024-10-31 13:00:00,2024-10-31 21:00:00
915,13,True,2024-10-31 13:00:00,2024-10-31 21:00:00
387,87,True,2024-10-31 13:00:00,2024-10-31 21:00:00
833,74,True,2024-10-31 13:00:00,2024-10-31 21:00:00
274,98,True,2024-10-31 13:00:00,2024-10-31 21:00:00
82,10,True,2024-10-31 13:00:00,2024-10-31 21:00:00
91,19,True,2024-10-31 13:00:00,2024-10-31 21:00:00
744,40,True,2024-10-31 13:00:00,2024-10-31 21:00:00
819,25,True,2024-10-31 13:00:00,2024-10-31 21:00:00
960,34,True,2024-10-31 13:00:00,2024-10-31 21:00:00
27,73,True,2024-10-31 13:00:00,2024-10-31 21:00:00
405,3,True,2024-10-31 13:00:00,2024-10-31 21:00:00
136,33,True,2024-10-31 13:00:00,2024-10-31 21:00:00
628,67,True,2024-10-31 13:00:00,2024-10-31 21:00:00
991,67,True,2024-10-31 13:00:00,2024-10-31 21:00:00
273,68,True,2024-10-31 13:00:00,2024-10-31 21:00:00
58,98,True,2024-10-31 13:00:00,2024-10-31 21:00:00
229,69,True,2024-10-31 13:00:00,2024-10-31 21:00:00
205,28,True,2024-10-31 13:00:00,2024-10-31 21:00:00
323,63,True,2024-10-31 13:00:00,2024-10-31 21:00:00
1080,50,False,2024-10-31 21:00:00,2024-10-31 21:00:00
1081,99,True,2024-10-31 21:00:00,2024-10-31 21:00:00
1082,16,True,2024-10-31 21:00:00,2024-10-31 21:00:00
1083,48,False,2024-10-31 21:00:00,2024-10-31 21:00:00
1084,57,True,2024-10-31 21:00:00,2024-10-31 21:00:00
1085,29,True,2024-10-31 21:00:00,2024-10-31 21:00:00
1086,98,True,2024-10-31 21:00:00,2024-10-31 21:00:00
1087,88,False,2024-10-31 21:00:00,2024-10-31 21:00:00
1088,25,False,2024-10-31 21:00:00,2024-10-31 21:00:00
1089,79,True,2024-10-31 21:00:00,2024-10-31 21:00:00
