id,user_id,is_refund,created_at,updated_at
891,29,True,2024-10-31 13:00:00,2024-11-01 01:00:00
742,36,True,2024-10-31 13:00:00,2024-11-01 01:00:00
634,35,True,2024-10-31 13:00:00,2024-11-01 01:00:00
923,17,True,2024-10-31 13:00:00,2024-11-01 01:00:00
10,59,True,2024-10-31 13:00:00,2024-11-01 01:00:00
299,62,True,2024-10-31 13:00:00,2024-11-01 01:00:00
330,39,True,2024-10-31 13:00:00,2024-11-01 01:00:00
765,19,True,2024-10-31 13:00:00,2024-11-01 01:00:00
106,61,True,2024-10-31 13:00:00,2024-11-01 01:00:00
457,44,True,2024-10-31 13:00:00,2024-11-01 01:00:00
151,65,True,2024-10-31 13:00:00,2024-11-01 01:00:00
744,40,True,2024-10-31 13:00:00,2024-11-01 01:00:00
202,19,True,2024-10-31 13:00:00,2024-11-01 01:00:00
827,49,True,2024-10-31 13:00:00,2024-11-01 01:00:00
834,94,True,2024-10-31 13:00:00,2024-11-01 01:00:00
101,7,True,2024-10-31 13:00:00,2024-11-01 01:00:00
935,3,True,2024-10-31 13:00:00,2024-11-01 01:00:00
47,52,True,2024-10-31 13:00:00,2024-11-01 01:00:00
100,51,True,2024-10-31 13:00:00,2024-11-01 01:00:00
726,2,True,2024-10-31 13:00:00,2024-11-01 01:00:00
501,12,True,2024-10-31 13:00:00,2024-11-01 01:00:00
251,1,True,2024-10-31 13:00:00,2024-11-01 01:00:00
87,81,True,2024-10-31 13:00:00,2024-11-01 01:00:00
687,26,True,2024-10-31 13:00:00,2024-11-01 01:00:00
306,73,True,2024-10-31 13:00:00,2024-11-01 01:00:00
522,24,True,2024-10-31 13:00:00,2024-11-01 01:00:00
234,23,True,2024-10-31 13:00:00,2024-11-01 01:00:00
853,38,True,2024-10-31 13:00:00,2024-11-01 01:00:00
632,12,True,2024-10-31 13:00:00,2024-11-01 01:00:00
137,23,True,2024-10-31 13:00:00,2024-11-01 01:00:00
950,33,True,2024-10-31 13:00:00,2024-11-01 01:00:00
365,90,True,2024-10-31 13:00:00,2024-11-01 01:00:00
228,99,True,2024-10-31 13:00:00,2024-11-01 01:00:00
123,7,True,2024-10-31 13:00:00,2024-11-01 01:00:00
694,72,True,2024-10-31 13:00:00,2024-11-01 01:00:00
273,68,True,2024-10-31 13:00:00,2024-11-01 01:00:00
433,12,True,2024-10-31 13:00:00,2024-11-01 01:00:00
260,39,True,2024-10-31 13:00:00,2024-11-01 01:00:00
201,41,True,2024-10-31 13:00:00,2024-11-01 01:00:00
74,10,True,2024-10-31 13:00:00,2024-11-01 01:00:00
135,100,True,2024-10-31 13:00:00,2024-11-01 01:00:00
235,62,True,2024-10-31 13:00:00,2024-11-01 01:00:00
960,34,True,2024-10-31 13:00:00,2024-11-01 01:00:00
279,13,True,2024-10-31 13:00:00,2024-11-01 01:00:00
430,61,True,2024-10-31 13:00:00,2024-11-01 01:00:00
949,95,True,2024-10-31 13:00:00,2024-11-01 01:00:00
824,10,True,2024-10-31 13:00:00,2024-11-01 01:00:00
285,97,True,2024-10-31 13:00:00,2024-11-01 01:00:00
1120,25,True,2024-11-01 01:00:00,2024-11-01 01:00:00
1121,69,True,2024-11-01 01:00:00,2024-11-01 01:00:00
1122,89,False,2024-11-01 01:00:00,2024-11-01 01:00:00
1123,41,False,2024-11-01 01:00:00,2024-11-01 01:00:00
1124,82,False,2024-11-01 01:00:00,2024-11-01 01:00:00
1125,6,True,2024-11-01 01:00:00,2024-11-01 01:00:00
1126,69,True,2024-11-01 01:00:00,2024-11-01 01:00:00
1127,20,False,2024-11-01 01:00:00,2024-11-01 01:00:00
1128,32,False,2024-11-01 01:00:00,2024-11-01 01:00:00
1129,81,True,2024-11-01 01:00:00,2024-11-01 01:00:00
