id,order_id,goods_id,qty,created_at,updated_at
501,1180,59,3,2024-11-01 07:00:00,2024-11-01 07:00:00
502,1181,88,1,2024-11-01 07:00:00,2024-11-01 07:00:00
503,1181,53,3,2024-11-01 07:00:00,2024-11-01 07:00:00
504,1181,14,3,2024-11-01 07:00:00,2024-11-01 07:00:00
505,1182,176,3,2024-11-01 07:00:00,2024-11-01 07:00:00
506,1182,185,1,2024-11-01 07:00:00,2024-11-01 07:00:00
507,1183,98,3,2024-11-01 07:00:00,2024-11-01 07:00:00
508,1183,83,1,2024-11-01 07:00:00,2024-11-01 07:00:00
509,1183,114,3,2024-11-01 07:00:00,2024-11-01 07:00:00
510,1183,2,1,2024-11-01 07:00:00,2024-11-01 07:00:00
511,1183,126,1,2024-11-01 07:00:00,2024-11-01 07:00:00
512,1184,14,3,2024-11-01 07:00:00,2024-11-01 07:00:00
513,1184,37,1,2024-11-01 07:00:00,2024-11-01 07:00:00
514,1185,24,1,2024-11-01 07:00:00,2024-11-01 07:00:00
515,1185,152,3,2024-11-01 07:00:00,2024-11-01 07:00:00
516,1186,61,3,2024-11-01 07:00:00,2024-11-01 07:00:00
517,1186,21,2,2024-11-01 07:00:00,2024-11-01 07:00:00
518,1187,80,1,2024-11-01 07:00:00,2024-11-01 07:00:00
519,1187,185,1,2024-11-01 07:00:00,2024-11-01 07:00:00
520,1187,63,2,2024-11-01 07:00:00,2024-11-01 07:00:00
521,1187,46,3,2024-11-01 07:00:00,2024-11-01 07:00:00
522,1188,78,2,2024-11-01 07:00:00,2024-11-01 07:00:00
523,1188,148,2,2024-11-01 07:00:00,2024-11-01 07:00:00
524,1189,70,2,2024-11-01 07:00:00,2024-11-01 07:00:00
525,1189,21,2,2024-11-01 07:00:00,2024-11-01 07:00:00
