id,user_id,is_refund,created_at,updated_at
205,28,True,2024-10-31 13:00:00,2024-11-01 10:00:00
587,78,True,2024-10-31 13:00:00,2024-11-01 10:00:00
474,28,True,2024-10-31 13:00:00,2024-11-01 10:00:00
999,25,True,2024-10-31 13:00:00,2024-11-01 10:00:00
330,39,True,2024-10-31 13:00:00,2024-11-01 10:00:00
744,40,True,2024-10-31 13:00:00,2024-11-01 10:00:00
106,61,True,2024-10-31 13:00:00,2024-11-01 10:00:00
804,18,True,2024-10-31 13:00:00,2024-11-01 10:00:00
274,98,True,2024-10-31 13:00:00,2024-11-01 10:00:00
107,94,True,2024-10-31 13:00:00,2024-11-01 10:00:00
742,36,True,2024-10-31 13:00:00,2024-11-01 10:00:00
355,67,True,2024-10-31 13:00:00,2024-11-01 10:00:00
679,15,True,2024-10-31 13:00:00,2024-11-01 10:00:00
308,45,True,2024-10-31 13:00:00,2024-11-01 10:00:00
260,39,True,2024-10-31 13:00:00,2024-11-01 10:00:00
600,65,True,2024-10-31 13:00:00,2024-11-01 10:00:00
405,3,True,2024-10-31 13:00:00,2024-11-01 10:00:00
367,43,True,2024-10-31 13:00:00,2024-11-01 10:00:00
839,3,True,2024-10-31 13:00:00,2024-11-01 10:00:00
435,37,True,2024-10-31 13:00:00,2024-11-01 10:00:00
110,56,True,2024-10-31 13:00:00,2024-11-01 10:00:00
605,93,True,2024-10-31 13:00:00,2024-11-01 10:00:00
214,68,True,2024-10-31 13:00:00,2024-11-01 10:00:00
923,17,True,2024-10-31 13:00:00,2024-11-01 10:00:00
911,95,True,2024-10-31 13:00:00,2024-11-01 10:00:00
882,46,True,2024-10-31 13:00:00,2024-11-01 10:00:00
863,52,True,2024-10-31 13:00:00,2024-11-01 10:00:00
833,74,True,2024-10-31 13:00:00,2024-11-01 10:00:00
663,39,True,2024-10-31 13:00:00,2024-11-01 10:00:00
445,48,True,2024-10-31 13:00:00,2024-11-01 10:00:00
561,85,True,2024-10-31 13:00:00,2024-11-01 10:00:00
869,66,True,2024-10-31 13:00:00,2024-11-01 10:00:00
509,71,True,2024-10-31 13:00:00,2024-11-01 10:00:00
592,90,True,2024-10-31 13:00:00,2024-11-01 10:00:00
889,15,True,2024-10-31 13:00:00,2024-11-01 10:00:00
322,74,True,2024-10-31 13:00:00,2024-11-01 10:00:00
73,65,True,2024-10-31 13:00:00,2024-11-01 10:00:00
698,25,True,2024-10-31 13:00:00,2024-11-01 10:00:00
10,59,True,2024-10-31 13:00:00,2024-11-01 10:00:00
374,60,True,2024-10-31 13:00:00,2024-11-01 10:00:00
544,25,True,2024-10-31 13:00:00,2024-11-01 10:00:00
691,54,True,2024-10-31 13:00:00,2024-11-01 10:00:00
854,38,True,2024-10-31 13:00:00,2024-11-01 10:00:00
473,52,True,2024-10-31 13:00:00,2024-11-01 10:00:00
125,45,True,2024-10-31 13:00:00,2024-11-01 10:00:00
901,93,True,2024-10-31 13:00:00,2024-11-01 10:00:00
455,20,True,2024-10-31 13:00:00,2024-11-01 10:00:00
728,23,True,2024-10-31 13:00:00,2024-11-01 10:00:00
1210,4,False,2024-11-01 10:00:00,2024-11-01 10:00:00
1211,62,True,2024-11-01 10:00:00,2024-11-01 10:00:00
1212,87,False,2024-11-01 10:00:00,2024-11-01 10:00:00
1213,2,True,2024-11-01 10:00:00,2024-11-01 10:00:00
1214,35,True,2024-11-01 10:00:00,2024-11-01 10:00:00
1215,86,True,2024-11-01 10:00:00,2024-11-01 10:00:00
1216,13,True,2024-11-01 10:00:00,2024-11-01 10:00:00
1217,67,True,2024-11-01 10:00:00,2024-11-01 10:00:00
1218,49,True,2024-11-01 10:00:00,2024-11-01 10:00:00
1219,63,False,2024-11-01 10:00:00,2024-11-01 10:00:00
