id,order_id,goods_id,qty,created_at,updated_at
501,1030,89,1,2024-10-31 16:00:00,2024-10-31 16:00:00
502,1030,72,3,2024-10-31 16:00:00,2024-10-31 16:00:00
503,1030,157,1,2024-10-31 16:00:00,2024-10-31 16:00:00
504,1031,115,3,2024-10-31 16:00:00,2024-10-31 16:00:00
505,1031,53,3,2024-10-31 16:00:00,2024-10-31 16:00:00
506,1031,160,3,2024-10-31 16:00:00,2024-10-31 16:00:00
507,1031,167,2,2024-10-31 16:00:00,2024-10-31 16:00:00
508,1032,167,2,2024-10-31 16:00:00,2024-10-31 16:00:00
509,1032,199,1,2024-10-31 16:00:00,2024-10-31 16:00:00
510,1032,78,1,2024-10-31 16:00:00,2024-10-31 16:00:00
511,1033,138,2,2024-10-31 16:00:00,2024-10-31 16:00:00
512,1034,186,3,2024-10-31 16:00:00,2024-10-31 16:00:00
513,1034,190,1,2024-10-31 16:00:00,2024-10-31 16:00:00
514,1034,134,3,2024-10-31 16:00:00,2024-10-31 16:00:00
515,1034,73,1,2024-10-31 16:00:00,2024-10-31 16:00:00
516,1035,131,3,2024-10-31 16:00:00,2024-10-31 16:00:00
517,1036,134,2,2024-10-31 16:00:00,2024-10-31 16:00:00
518,1036,194,3,2024-10-31 16:00:00,2024-10-31 16:00:00
519,1036,41,1,2024-10-31 16:00:00,2024-10-31 16:00:00
520,1037,139,3,2024-10-31 16:00:00,2024-10-31 16:00:00
521,1038,62,2,2024-10-31 16:00:00,2024-10-31 16:00:00
522,1038,186,2,2024-10-31 16:00:00,2024-10-31 16:00:00
523,1038,130,1,2024-10-31 16:00:00,2024-10-31 16:00:00
524,1039,96,2,2024-10-31 16:00:00,2024-10-31 16:00:00
