id,user_id,is_refund,created_at,updated_at
387,87,True,2024-10-31 13:00:00,2024-10-31 16:00:00
681,40,True,2024-10-31 13:00:00,2024-10-31 16:00:00
112,12,True,2024-10-31 13:00:00,2024-10-31 16:00:00
945,55,True,2024-10-31 13:00:00,2024-10-31 16:00:00
542,97,True,2024-10-31 13:00:00,2024-10-31 16:00:00
230,5,True,2024-10-31 13:00:00,2024-10-31 16:00:00
157,37,True,2024-10-31 13:00:00,2024-10-31 16:00:00
470,29,True,2024-10-31 13:00:00,2024-10-31 16:00:00
421,43,True,2024-10-31 13:00:00,2024-10-31 16:00:00
569,62,True,2024-10-31 13:00:00,2024-10-31 16:00:00
664,41,True,2024-10-31 13:00:00,2024-10-31 16:00:00
308,45,True,2024-10-31 13:00:00,2024-10-31 16:00:00
744,40,True,2024-10-31 13:00:00,2024-10-31 16:00:00
509,71,True,2024-10-31 13:00:00,2024-10-31 16:00:00
349,94,True,2024-10-31 13:00:00,2024-10-31 16:00:00
460,29,True,2024-10-31 13:00:00,2024-10-31 16:00:00
532,88,True,2024-10-31 13:00:00,2024-10-31 16:00:00
282,11,True,2024-10-31 13:00:00,2024-10-31 16:00:00
264,62,True,2024-10-31 13:00:00,2024-10-31 16:00:00
893,10,True,2024-10-31 13:00:00,2024-10-31 16:00:00
839,3,True,2024-10-31 13:00:00,2024-10-31 16:00:00
584,21,True,2024-10-31 13:00:00,2024-10-31 16:00:00
747,97,True,2024-10-31 13:00:00,2024-10-31 16:00:00
638,33,True,2024-10-31 13:00:00,2024-10-31 16:00:00
104,85,True,2024-10-31 13:00:00,2024-10-31 16:00:00
623,39,True,2024-10-31 13:00:00,2024-10-31 16:00:00
117,20,True,2024-10-31 13:00:00,2024-10-31 16:00:00
968,43,True,2024-10-31 13:00:00,2024-10-31 16:00:00
177,70,True,2024-10-31 13:00:00,2024-10-31 16:00:00
801,81,True,2024-10-31 13:00:00,2024-10-31 16:00:00
536,97,True,2024-10-31 13:00:00,2024-10-31 16:00:00
721,62,True,2024-10-31 13:00:00,2024-10-31 16:00:00
949,95,True,2024-10-31 13:00:00,2024-10-31 16:00:00
38,31,True,2024-10-31 13:00:00,2024-10-31 16:00:00
271,64,True,2024-10-31 13:00:00,2024-10-31 16:00:00
828,56,True,2024-10-31 13:00:00,2024-10-31 16:00:00
574,89,True,2024-10-31 13:00:00,2024-10-31 16:00:00
897,78,True,2024-10-31 13:00:00,2024-10-31 16:00:00
241,68,True,2024-10-31 13:00:00,2024-10-31 16:00:00
977,16,True,2024-10-31 13:00:00,2024-10-31 16:00:00
486,13,True,2024-10-31 13:00:00,2024-10-31 16:00:00
831,36,True,2024-10-31 13:00:00,2024-10-31 16:00:00
866,18,True,2024-10-31 13:00:00,2024-10-31 16:00:00
176,64,True,2024-10-31 13:00:00,2024-10-31 16:00:00
703,32,True,2024-10-31 13:00:00,2024-10-31 16:00:00
213,93,True,2024-10-31 13:00:00,2024-10-31 16:00:00
505,6,True,2024-10-31 13:00:00,2024-10-31 16:00:00
125,45,True,2024-10-31 13:00:00,2024-10-31 16:00:00
1030,41,False,2024-10-31 16:00:00,2024-10-31 16:00:00
1031,99,False,2024-10-31 16:00:00,2024-10-31 16:00:00
1032,56,True,2024-10-31 16:00:00,2024-10-31 16:00:00
1033,51,True,2024-10-31 16:00:00,2024-10-31 16:00:00
1034,85,True,2024-10-31 16:00:00,2024-10-31 16:00:00
1035,74,True,2024-10-31 16:00:00,2024-10-31 16:00:00
1036,81,True,2024-10-31 16:00:00,2024-10-31 16:00:00
1037,54,False,2024-10-31 16:00:00,2024-10-31 16:00:00
1038,88,False,2024-10-31 16:00:00,2024-10-31 16:00:00
1039,93,False,2024-10-31 16:00:00,2024-10-31 16:00:00
