id,user_id,is_refund,created_at,updated_at
996,11,True,2024-10-31 13:00:00,2024-11-01 03:00:00
542,97,True,2024-10-31 13:00:00,2024-11-01 03:00:00
356,31,True,2024-10-31 13:00:00,2024-11-01 03:00:00
11,19,True,2024-10-31 13:00:00,2024-11-01 03:00:00
744,40,True,2024-10-31 13:00:00,2024-11-01 03:00:00
872,94,True,2024-10-31 13:00:00,2024-11-01 03:00:00
548,36,True,2024-10-31 13:00:00,2024-11-01 03:00:00
394,36,True,2024-10-31 13:00:00,2024-11-01 03:00:00
981,42,True,2024-10-31 13:00:00,2024-11-01 03:00:00
74,10,True,2024-10-31 13:00:00,2024-11-01 03:00:00
455,20,True,2024-10-31 13:00:00,2024-11-01 03:00:00
30,14,True,2024-10-31 13:00:00,2024-11-01 03:00:00
551,47,True,2024-10-31 13:00:00,2024-11-01 03:00:00
578,13,True,2024-10-31 13:00:00,2024-11-01 03:00:00
299,62,True,2024-10-31 13:00:00,2024-11-01 03:00:00
540,40,True,2024-10-31 13:00:00,2024-11-01 03:00:00
544,25,True,2024-10-31 13:00:00,2024-11-01 03:00:00
21,50,True,2024-10-31 13:00:00,2024-11-01 03:00:00
113,96,True,2024-10-31 13:00:00,2024-11-01 03:00:00
369,30,True,2024-10-31 13:00:00,2024-11-01 03:00:00
815,13,True,2024-10-31 13:00:00,2024-11-01 03:00:00
810,59,True,2024-10-31 13:00:00,2024-11-01 03:00:00
166,68,True,2024-10-31 13:00:00,2024-11-01 03:00:00
282,11,True,2024-10-31 13:00:00,2024-11-01 03:00:00
493,62,True,2024-10-31 13:00:00,2024-11-01 03:00:00
490,15,True,2024-10-31 13:00:00,2024-11-01 03:00:00
731,27,True,2024-10-31 13:00:00,2024-11-01 03:00:00
989,6,True,2024-10-31 13:00:00,2024-11-01 03:00:00
915,13,True,2024-10-31 13:00:00,2024-11-01 03:00:00
435,37,True,2024-10-31 13:00:00,2024-11-01 03:00:00
914,99,True,2024-10-31 13:00:00,2024-11-01 03:00:00
524,43,True,2024-10-31 13:00:00,2024-11-01 03:00:00
448,87,True,2024-10-31 13:00:00,2024-11-01 03:00:00
868,3,True,2024-10-31 13:00:00,2024-11-01 03:00:00
482,46,True,2024-10-31 13:00:00,2024-11-01 03:00:00
60,61,True,2024-10-31 13:00:00,2024-11-01 03:00:00
854,38,True,2024-10-31 13:00:00,2024-11-01 03:00:00
664,41,True,2024-10-31 13:00:00,2024-11-01 03:00:00
698,25,True,2024-10-31 13:00:00,2024-11-01 03:00:00
536,97,True,2024-10-31 13:00:00,2024-11-01 03:00:00
634,35,True,2024-10-31 13:00:00,2024-11-01 03:00:00
428,35,True,2024-10-31 13:00:00,2024-11-01 03:00:00
370,71,True,2024-10-31 13:00:00,2024-11-01 03:00:00
656,13,True,2024-10-31 13:00:00,2024-11-01 03:00:00
673,61,True,2024-10-31 13:00:00,2024-11-01 03:00:00
876,26,True,2024-10-31 13:00:00,2024-11-01 03:00:00
145,43,True,2024-10-31 13:00:00,2024-11-01 03:00:00
321,24,True,2024-10-31 13:00:00,2024-11-01 03:00:00
1140,85,False,2024-11-01 03:00:00,2024-11-01 03:00:00
1141,44,False,2024-11-01 03:00:00,2024-11-01 03:00:00
1142,54,True,2024-11-01 03:00:00,2024-11-01 03:00:00
1143,88,False,2024-11-01 03:00:00,2024-11-01 03:00:00
1144,98,False,2024-11-01 03:00:00,2024-11-01 03:00:00
1145,42,False,2024-11-01 03:00:00,2024-11-01 03:00:00
1146,73,True,2024-11-01 03:00:00,2024-11-01 03:00:00
1147,18,True,2024-11-01 03:00:00,2024-11-01 03:00:00
1148,43,True,2024-11-01 03:00:00,2024-11-01 03:00:00
1149,49,False,2024-11-01 03:00:00,2024-11-01 03:00:00
