id,order_id,goods_id,qty,created_at,updated_at
501,1220,44,3,2024-11-01 11:00:00,2024-11-01 11:00:00
502,1220,180,1,2024-11-01 11:00:00,2024-11-01 11:00:00
503,1221,112,3,2024-11-01 11:00:00,2024-11-01 11:00:00
504,1222,42,2,2024-11-01 11:00:00,2024-11-01 11:00:00
505,1223,197,2,2024-11-01 11:00:00,2024-11-01 11:00:00
506,1223,57,3,2024-11-01 11:00:00,2024-11-01 11:00:00
507,1223,66,3,2024-11-01 11:00:00,2024-11-01 11:00:00
508,1223,122,3,2024-11-01 11:00:00,2024-11-01 11:00:00
509,1224,171,1,2024-11-01 11:00:00,2024-11-01 11:00:00
510,1225,163,3,2024-11-01 11:00:00,2024-11-01 11:00:00
511,1225,126,1,2024-11-01 11:00:00,2024-11-01 11:00:00
512,1225,178,2,2024-11-01 11:00:00,2024-11-01 11:00:00
513,1225,58,3,2024-11-01 11:00:00,2024-11-01 11:00:00
514,1225,197,3,2024-11-01 11:00:00,2024-11-01 11:00:00
515,1226,165,2,2024-11-01 11:00:00,2024-11-01 11:00:00
516,1227,184,3,2024-11-01 11:00:00,2024-11-01 11:00:00
517,1227,189,3,2024-11-01 11:00:00,2024-11-01 11:00:00
518,1227,98,3,2024-11-01 11:00:00,2024-11-01 11:00:00
519,1227,165,3,2024-11-01 11:00:00,2024-11-01 11:00:00
520,1228,60,1,2024-11-01 11:00:00,2024-11-01 11:00:00
521,1228,67,1,2024-11-01 11:00:00,2024-11-01 11:00:00
522,1228,75,1,2024-11-01 11:00:00,2024-11-01 11:00:00
523,1228,29,1,2024-11-01 11:00:00,2024-11-01 11:00:00
524,1229,190,3,2024-11-01 11:00:00,2024-11-01 11:00:00
525,1229,49,3,2024-11-01 11:00:00,2024-11-01 11:00:00
526,1229,30,3,2024-11-01 11:00:00,2024-11-01 11:00:00
