id,user_id,is_refund,created_at,updated_at
327,74,True,2024-10-31 13:00:00,2024-11-01 11:00:00
260,39,True,2024-10-31 13:00:00,2024-11-01 11:00:00
275,9,True,2024-10-31 13:00:00,2024-11-01 11:00:00
550,75,True,2024-10-31 13:00:00,2024-11-01 11:00:00
73,65,True,2024-10-31 13:00:00,2024-11-01 11:00:00
323,63,True,2024-10-31 13:00:00,2024-11-01 11:00:00
701,78,True,2024-10-31 13:00:00,2024-11-01 11:00:00
903,53,True,2024-10-31 13:00:00,2024-11-01 11:00:00
923,17,True,2024-10-31 13:00:00,2024-11-01 11:00:00
823,21,True,2024-10-31 13:00:00,2024-11-01 11:00:00
397,81,True,2024-10-31 13:00:00,2024-11-01 11:00:00
917,85,True,2024-10-31 13:00:00,2024-11-01 11:00:00
314,52,True,2024-10-31 13:00:00,2024-11-01 11:00:00
449,100,True,2024-10-31 13:00:00,2024-11-01 11:00:00
415,93,True,2024-10-31 13:00:00,2024-11-01 11:00:00
799,66,True,2024-10-31 13:00:00,2024-11-01 11:00:00
698,25,True,2024-10-31 13:00:00,2024-11-01 11:00:00
738,59,True,2024-10-31 13:00:00,2024-11-01 11:00:00
448,87,True,2024-10-31 13:00:00,2024-11-01 11:00:00
916,23,True,2024-10-31 13:00:00,2024-11-01 11:00:00
989,6,True,2024-10-31 13:00:00,2024-11-01 11:00:00
38,31,True,2024-10-31 13:00:00,2024-11-01 11:00:00
209,78,True,2024-10-31 13:00:00,2024-11-01 11:00:00
124,35,True,2024-10-31 13:00:00,2024-11-01 11:00:00
962,2,True,2024-10-31 13:00:00,2024-11-01 11:00:00
537,37,True,2024-10-31 13:00:00,2024-11-01 11:00:00
721,62,True,2024-10-31 13:00:00,2024-11-01 11:00:00
428,35,True,2024-10-31 13:00:00,2024-11-01 11:00:00
409,86,True,2024-10-31 13:00:00,2024-11-01 11:00:00
542,97,True,2024-10-31 13:00:00,2024-11-01 11:00:00
703,32,True,2024-10-31 13:00:00,2024-11-01 11:00:00
563,17,True,2024-10-31 13:00:00,2024-11-01 11:00:00
103,36,True,2024-10-31 13:00:00,2024-11-01 11:00:00
569,62,True,2024-10-31 13:00:00,2024-11-01 11:00:00
891,29,True,2024-10-31 13:00:00,2024-11-01 11:00:00
493,62,True,2024-10-31 13:00:00,2024-11-01 11:00:00
789,88,True,2024-10-31 13:00:00,2024-11-01 11:00:00
427,48,True,2024-10-31 13:00:00,2024-11-01 11:00:00
86,80,True,2024-10-31 13:00:00,2024-11-01 11:00:00
746,91,True,2024-10-31 13:00:00,2024-11-01 11:00:00
248,99,True,2024-10-31 13:00:00,2024-11-01 11:00:00
969,1,True,2024-10-31 13:00:00,2024-11-01 11:00:00
310,45,True,2024-10-31 13:00:00,2024-11-01 11:00:00
40,52,True,2024-10-31 13:00:00,2024-11-01 11:00:00
596,16,True,2024-10-31 13:00:00,2024-11-01 11:00:00
636,26,True,2024-10-31 13:00:00,2024-11-01 11:00:00
251,1,True,2024-10-31 13:00:00,2024-11-01 11:00:00
404,3,True,2024-10-31 13:00:00,2024-11-01 11:00:00
1220,78,False,2024-11-01 11:00:00,2024-11-01 11:00:00
1221,92,True,2024-11-01 11:00:00,2024-11-01 11:00:00
1222,67,True,2024-11-01 11:00:00,2024-11-01 11:00:00
1223,17,True,2024-11-01 11:00:00,2024-11-01 11:00:00
1224,12,False,2024-11-01 11:00:00,2024-11-01 11:00:00
1225,87,False,2024-11-01 11:00:00,2024-11-01 11:00:00
1226,22,False,2024-11-01 11:00:00,2024-11-01 11:00:00
1227,15,False,2024-11-01 11:00:00,2024-11-01 11:00:00
1228,85,False,2024-11-01 11:00:00,2024-11-01 11:00:00
1229,32,True,2024-11-01 11:00:00,2024-11-01 11:00:00
