id,user_id,is_refund,created_at,updated_at
809,61,True,2024-10-31 13:00:00,2024-10-31 15:00:00
868,3,True,2024-10-31 13:00:00,2024-10-31 15:00:00
323,63,True,2024-10-31 13:00:00,2024-10-31 15:00:00
580,34,True,2024-10-31 13:00:00,2024-10-31 15:00:00
872,94,True,2024-10-31 13:00:00,2024-10-31 15:00:00
449,100,True,2024-10-31 13:00:00,2024-10-31 15:00:00
214,68,True,2024-10-31 13:00:00,2024-10-31 15:00:00
166,68,True,2024-10-31 13:00:00,2024-10-31 15:00:00
753,39,True,2024-10-31 13:00:00,2024-10-31 15:00:00
544,25,True,2024-10-31 13:00:00,2024-10-31 15:00:00
251,1,True,2024-10-31 13:00:00,2024-10-31 15:00:00
49,100,True,2024-10-31 13:00:00,2024-10-31 15:00:00
932,76,True,2024-10-31 13:00:00,2024-10-31 15:00:00
526,54,True,2024-10-31 13:00:00,2024-10-31 15:00:00
263,10,True,2024-10-31 13:00:00,2024-10-31 15:00:00
761,38,True,2024-10-31 13:00:00,2024-10-31 15:00:00
348,55,True,2024-10-31 13:00:00,2024-10-31 15:00:00
523,55,True,2024-10-31 13:00:00,2024-10-31 15:00:00
46,2,True,2024-10-31 13:00:00,2024-10-31 15:00:00
996,11,True,2024-10-31 13:00:00,2024-10-31 15:00:00
990,38,True,2024-10-31 13:00:00,2024-10-31 15:00:00
955,81,True,2024-10-31 13:00:00,2024-10-31 15:00:00
971,41,True,2024-10-31 13:00:00,2024-10-31 15:00:00
847,84,True,2024-10-31 13:00:00,2024-10-31 15:00:00
653,2,True,2024-10-31 13:00:00,2024-10-31 15:00:00
312,3,True,2024-10-31 13:00:00,2024-10-31 15:00:00
835,74,True,2024-10-31 13:00:00,2024-10-31 15:00:00
560,20,True,2024-10-31 13:00:00,2024-10-31 15:00:00
764,25,True,2024-10-31 13:00:00,2024-10-31 15:00:00
628,67,True,2024-10-31 13:00:00,2024-10-31 15:00:00
402,73,True,2024-10-31 13:00:00,2024-10-31 15:00:00
681,40,True,2024-10-31 13:00:00,2024-10-31 15:00:00
475,16,True,2024-10-31 13:00:00,2024-10-31 15:00:00
896,39,True,2024-10-31 13:00:00,2024-10-31 15:00:00
726,2,True,2024-10-31 13:00:00,2024-10-31 15:00:00
882,46,True,2024-10-31 13:00:00,2024-10-31 15:00:00
991,67,True,2024-10-31 13:00:00,2024-10-31 15:00:00
608,89,True,2024-10-31 13:00:00,2024-10-31 15:00:00
828,56,True,2024-10-31 13:00:00,2024-10-31 15:00:00
915,13,True,2024-10-31 13:00:00,2024-10-31 15:00:00
355,67,True,2024-10-31 13:00:00,2024-10-31 15:00:00
145,43,True,2024-10-31 13:00:00,2024-10-31 15:00:00
369,30,True,2024-10-31 13:00:00,2024-10-31 15:00:00
113,96,True,2024-10-31 13:00:00,2024-10-31 15:00:00
477,7,True,2024-10-31 13:00:00,2024-10-31 15:00:00
867,78,True,2024-10-31 13:00:00,2024-10-31 15:00:00
602,49,True,2024-10-31 13:00:00,2024-10-31 15:00:00
595,30,True,2024-10-31 13:00:00,2024-10-31 15:00:00
1020,46,False,2024-10-31 15:00:00,2024-10-31 15:00:00
1021,23,True,2024-10-31 15:00:00,2024-10-31 15:00:00
1022,9,True,2024-10-31 15:00:00,2024-10-31 15:00:00
1023,56,False,2024-10-31 15:00:00,2024-10-31 15:00:00
1024,80,True,2024-10-31 15:00:00,2024-10-31 15:00:00
1025,16,True,2024-10-31 15:00:00,2024-10-31 15:00:00
1026,63,True,2024-10-31 15:00:00,2024-10-31 15:00:00
1027,44,False,2024-10-31 15:00:00,2024-10-31 15:00:00
1028,99,False,2024-10-31 15:00:00,2024-10-31 15:00:00
1029,99,True,2024-10-31 15:00:00,2024-10-31 15:00:00
