id,user_id,is_refund,created_at,updated_at
840,59,True,2024-10-31 13:00:00,2024-10-31 17:00:00
263,10,True,2024-10-31 13:00:00,2024-10-31 17:00:00
602,49,True,2024-10-31 13:00:00,2024-10-31 17:00:00
932,76,True,2024-10-31 13:00:00,2024-10-31 17:00:00
638,33,True,2024-10-31 13:00:00,2024-10-31 17:00:00
826,42,True,2024-10-31 13:00:00,2024-10-31 17:00:00
161,98,True,2024-10-31 13:00:00,2024-10-31 17:00:00
691,54,True,2024-10-31 13:00:00,2024-10-31 17:00:00
618,4,True,2024-10-31 13:00:00,2024-10-31 17:00:00
373,48,True,2024-10-31 13:00:00,2024-10-31 17:00:00
644,33,True,2024-10-31 13:00:00,2024-10-31 17:00:00
11,19,True,2024-10-31 13:00:00,2024-10-31 17:00:00
801,81,True,2024-10-31 13:00:00,2024-10-31 17:00:00
541,53,True,2024-10-31 13:00:00,2024-10-31 17:00:00
587,78,True,2024-10-31 13:00:00,2024-10-31 17:00:00
378,19,True,2024-10-31 13:00:00,2024-10-31 17:00:00
632,12,True,2024-10-31 13:00:00,2024-10-31 17:00:00
583,77,True,2024-10-31 13:00:00,2024-10-31 17:00:00
960,34,True,2024-10-31 13:00:00,2024-10-31 17:00:00
4,25,True,2024-10-31 13:00:00,2024-10-31 17:00:00
369,30,True,2024-10-31 13:00:00,2024-10-31 17:00:00
220,89,True,2024-10-31 13:00:00,2024-10-31 17:00:00
565,58,True,2024-10-31 13:00:00,2024-10-31 17:00:00
721,62,True,2024-10-31 13:00:00,2024-10-31 17:00:00
606,61,True,2024-10-31 13:00:00,2024-10-31 17:00:00
534,74,True,2024-10-31 13:00:00,2024-10-31 17:00:00
273,68,True,2024-10-31 13:00:00,2024-10-31 17:00:00
137,23,True,2024-10-31 13:00:00,2024-10-31 17:00:00
764,25,True,2024-10-31 13:00:00,2024-10-31 17:00:00
282,11,True,2024-10-31 13:00:00,2024-10-31 17:00:00
999,25,True,2024-10-31 13:00:00,2024-10-31 17:00:00
971,41,True,2024-10-31 13:00:00,2024-10-31 17:00:00
241,68,True,2024-10-31 13:00:00,2024-10-31 17:00:00
882,46,True,2024-10-31 13:00:00,2024-10-31 17:00:00
383,20,True,2024-10-31 13:00:00,2024-10-31 17:00:00
142,8,True,2024-10-31 13:00:00,2024-10-31 17:00:00
493,62,True,2024-10-31 13:00:00,2024-10-31 17:00:00
807,52,True,2024-10-31 13:00:00,2024-10-31 17:00:00
22,80,True,2024-10-31 13:00:00,2024-10-31 17:00:00
964,54,True,2024-10-31 13:00:00,2024-10-31 17:00:00
824,10,True,2024-10-31 13:00:00,2024-10-31 17:00:00
744,40,True,2024-10-31 13:00:00,2024-10-31 17:00:00
923,17,True,2024-10-31 13:00:00,2024-10-31 17:00:00
997,84,True,2024-10-31 13:00:00,2024-10-31 17:00:00
628,67,True,2024-10-31 13:00:00,2024-10-31 17:00:00
7,85,True,2024-10-31 13:00:00,2024-10-31 17:00:00
542,97,True,2024-10-31 13:00:00,2024-10-31 17:00:00
275,9,True,2024-10-31 13:00:00,2024-10-31 17:00:00
1040,16,False,2024-10-31 17:00:00,2024-10-31 17:00:00
1041,97,True,2024-10-31 17:00:00,2024-10-31 17:00:00
1042,58,True,2024-10-31 17:00:00,2024-10-31 17:00:00
1043,74,False,2024-10-31 17:00:00,2024-10-31 17:00:00
1044,59,True,2024-10-31 17:00:00,2024-10-31 17:00:00
1045,31,False,2024-10-31 17:00:00,2024-10-31 17:00:00
1046,45,True,2024-10-31 17:00:00,2024-10-31 17:00:00
1047,37,False,2024-10-31 17:00:00,2024-10-31 17:00:00
1048,92,True,2024-10-31 17:00:00,2024-10-31 17:00:00
1049,67,False,2024-10-31 17:00:00,2024-10-31 17:00:00
