id,user_id,is_refund,created_at,updated_at
537,37,True,2024-10-31 13:00:00,2024-10-31 14:00:00
751,45,True,2024-10-31 13:00:00,2024-10-31 14:00:00
28,78,True,2024-10-31 13:00:00,2024-10-31 14:00:00
780,64,True,2024-10-31 13:00:00,2024-10-31 14:00:00
901,93,True,2024-10-31 13:00:00,2024-10-31 14:00:00
523,55,True,2024-10-31 13:00:00,2024-10-31 14:00:00
991,67,True,2024-10-31 13:00:00,2024-10-31 14:00:00
634,35,True,2024-10-31 13:00:00,2024-10-31 14:00:00
975,61,True,2024-10-31 13:00:00,2024-10-31 14:00:00
283,89,True,2024-10-31 13:00:00,2024-10-31 14:00:00
644,33,True,2024-10-31 13:00:00,2024-10-31 14:00:00
40,52,True,2024-10-31 13:00:00,2024-10-31 14:00:00
811,55,True,2024-10-31 13:00:00,2024-10-31 14:00:00
358,76,True,2024-10-31 13:00:00,2024-10-31 14:00:00
714,7,True,2024-10-31 13:00:00,2024-10-31 14:00:00
320,41,True,2024-10-31 13:00:00,2024-10-31 14:00:00
904,60,True,2024-10-31 13:00:00,2024-10-31 14:00:00
939,33,True,2024-10-31 13:00:00,2024-10-31 14:00:00
969,1,True,2024-10-31 13:00:00,2024-10-31 14:00:00
172,38,True,2024-10-31 13:00:00,2024-10-31 14:00:00
132,80,True,2024-10-31 13:00:00,2024-10-31 14:00:00
112,12,True,2024-10-31 13:00:00,2024-10-31 14:00:00
202,19,True,2024-10-31 13:00:00,2024-10-31 14:00:00
6,56,True,2024-10-31 13:00:00,2024-10-31 14:00:00
933,45,True,2024-10-31 13:00:00,2024-10-31 14:00:00
706,51,True,2024-10-31 13:00:00,2024-10-31 14:00:00
376,70,True,2024-10-31 13:00:00,2024-10-31 14:00:00
462,61,True,2024-10-31 13:00:00,2024-10-31 14:00:00
853,38,True,2024-10-31 13:00:00,2024-10-31 14:00:00
657,73,True,2024-10-31 13:00:00,2024-10-31 14:00:00
107,94,True,2024-10-31 13:00:00,2024-10-31 14:00:00
701,78,True,2024-10-31 13:00:00,2024-10-31 14:00:00
866,18,True,2024-10-31 13:00:00,2024-10-31 14:00:00
155,78,True,2024-10-31 13:00:00,2024-10-31 14:00:00
491,15,True,2024-10-31 13:00:00,2024-10-31 14:00:00
999,25,True,2024-10-31 13:00:00,2024-10-31 14:00:00
679,15,True,2024-10-31 13:00:00,2024-10-31 14:00:00
781,74,True,2024-10-31 13:00:00,2024-10-31 14:00:00
884,98,True,2024-10-31 13:00:00,2024-10-31 14:00:00
663,39,True,2024-10-31 13:00:00,2024-10-31 14:00:00
230,5,True,2024-10-31 13:00:00,2024-10-31 14:00:00
421,43,True,2024-10-31 13:00:00,2024-10-31 14:00:00
744,40,True,2024-10-31 13:00:00,2024-10-31 14:00:00
592,90,True,2024-10-31 13:00:00,2024-10-31 14:00:00
522,24,True,2024-10-31 13:00:00,2024-10-31 14:00:00
664,41,True,2024-10-31 13:00:00,2024-10-31 14:00:00
143,91,True,2024-10-31 13:00:00,2024-10-31 14:00:00
599,98,True,2024-10-31 13:00:00,2024-10-31 14:00:00
1010,56,True,2024-10-31 14:00:00,2024-10-31 14:00:00
1011,12,True,2024-10-31 14:00:00,2024-10-31 14:00:00
1012,99,False,2024-10-31 14:00:00,2024-10-31 14:00:00
1013,19,False,2024-10-31 14:00:00,2024-10-31 14:00:00
1014,55,False,2024-10-31 14:00:00,2024-10-31 14:00:00
1015,15,True,2024-10-31 14:00:00,2024-10-31 14:00:00
1016,20,True,2024-10-31 14:00:00,2024-10-31 14:00:00
1017,63,False,2024-10-31 14:00:00,2024-10-31 14:00:00
1018,3,False,2024-10-31 14:00:00,2024-10-31 14:00:00
1019,75,False,2024-10-31 14:00:00,2024-10-31 14:00:00
