id,user_id,is_refund,created_at,updated_at
523,55,True,2024-10-31 13:00:00,2024-11-01
164,81,True,2024-10-31 13:00:00,2024-11-01
306,73,True,2024-10-31 13:00:00,2024-11-01
288,44,True,2024-10-31 13:00:00,2024-11-01
279,13,True,2024-10-31 13:00:00,2024-11-01
172,38,True,2024-10-31 13:00:00,2024-11-01
206,14,True,2024-10-31 13:00:00,2024-11-01
872,94,True,2024-10-31 13:00:00,2024-11-01
761,38,True,2024-10-31 13:00:00,2024-11-01
903,53,True,2024-10-31 13:00:00,2024-11-01
591,87,True,2024-10-31 13:00:00,2024-11-01
400,35,True,2024-10-31 13:00:00,2024-11-01
837,72,True,2024-10-31 13:00:00,2024-11-01
376,70,True,2024-10-31 13:00:00,2024-11-01
932,76,True,2024-10-31 13:00:00,2024-11-01
881,48,True,2024-10-31 13:00:00,2024-11-01
359,6,True,2024-10-31 13:00:00,2024-11-01
644,33,True,2024-10-31 13:00:00,2024-11-01
464,44,True,2024-10-31 13:00:00,2024-11-01
425,27,True,2024-10-31 13:00:00,2024-11-01
640,6,True,2024-10-31 13:00:00,2024-11-01
264,62,True,2024-10-31 13:00:00,2024-11-01
404,3,True,2024-10-31 13:00:00,2024-11-01
701,78,True,2024-10-31 13:00:00,2024-11-01
735,100,True,2024-10-31 13:00:00,2024-11-01
504,1,True,2024-10-31 13:00:00,2024-11-01
812,42,True,2024-10-31 13:00:00,2024-11-01
58,98,True,2024-10-31 13:00:00,2024-11-01
88,75,True,2024-10-31 13:00:00,2024-11-01
285,97,True,2024-10-31 13:00:00,2024-11-01
681,40,True,2024-10-31 13:00:00,2024-11-01
718,59,True,2024-10-31 13:00:00,2024-11-01
235,62,True,2024-10-31 13:00:00,2024-11-01
490,15,True,2024-10-31 13:00:00,2024-11-01
49,100,True,2024-10-31 13:00:00,2024-11-01
981,42,True,2024-10-31 13:00:00,2024-11-01
896,39,True,2024-10-31 13:00:00,2024-11-01
373,48,True,2024-10-31 13:00:00,2024-11-01
348,55,True,2024-10-31 13:00:00,2024-11-01
600,65,True,2024-10-31 13:00:00,2024-11-01
151,65,True,2024-10-31 13:00:00,2024-11-01
40,52,True,2024-10-31 13:00:00,2024-11-01
897,78,True,2024-10-31 13:00:00,2024-11-01
492,54,True,2024-10-31 13:00:00,2024-11-01
719,38,True,2024-10-31 13:00:00,2024-11-01
313,71,True,2024-10-31 13:00:00,2024-11-01
580,34,True,2024-10-31 13:00:00,2024-11-01
919,5,True,2024-10-31 13:00:00,2024-11-01
1110,75,False,2024-11-01 00:00:00,2024-11-01
1111,79,False,2024-11-01 00:00:00,2024-11-01
1112,54,False,2024-11-01 00:00:00,2024-11-01
1113,21,False,2024-11-01 00:00:00,2024-11-01
1114,59,True,2024-11-01 00:00:00,2024-11-01
1115,64,True,2024-11-01 00:00:00,2024-11-01
1116,1,True,2024-11-01 00:00:00,2024-11-01
1117,89,True,2024-11-01 00:00:00,2024-11-01
1118,60,True,2024-11-01 00:00:00,2024-11-01
1119,31,True,2024-11-01 00:00:00,2024-11-01
