id,user_id,is_refund,created_at,updated_at
402,73,True,2024-10-31 13:00:00,2024-11-01 02:00:00
911,95,True,2024-10-31 13:00:00,2024-11-01 02:00:00
112,12,True,2024-10-31 13:00:00,2024-11-01 02:00:00
882,46,True,2024-10-31 13:00:00,2024-11-01 02:00:00
241,68,True,2024-10-31 13:00:00,2024-11-01 02:00:00
100,51,True,2024-10-31 13:00:00,2024-11-01 02:00:00
901,93,True,2024-10-31 13:00:00,2024-11-01 02:00:00
655,39,True,2024-10-31 13:00:00,2024-11-01 02:00:00
414,89,True,2024-10-31 13:00:00,2024-11-01 02:00:00
805,63,True,2024-10-31 13:00:00,2024-11-01 02:00:00
501,12,True,2024-10-31 13:00:00,2024-11-01 02:00:00
4,25,True,2024-10-31 13:00:00,2024-11-01 02:00:00
990,38,True,2024-10-31 13:00:00,2024-11-01 02:00:00
164,81,True,2024-10-31 13:00:00,2024-11-01 02:00:00
706,51,True,2024-10-31 13:00:00,2024-11-01 02:00:00
352,53,True,2024-10-31 13:00:00,2024-11-01 02:00:00
509,71,True,2024-10-31 13:00:00,2024-11-01 02:00:00
594,64,True,2024-10-31 13:00:00,2024-11-01 02:00:00
73,65,True,2024-10-31 13:00:00,2024-11-01 02:00:00
868,3,True,2024-10-31 13:00:00,2024-11-01 02:00:00
428,35,True,2024-10-31 13:00:00,2024-11-01 02:00:00
758,97,True,2024-10-31 13:00:00,2024-11-01 02:00:00
687,26,True,2024-10-31 13:00:00,2024-11-01 02:00:00
493,62,True,2024-10-31 13:00:00,2024-11-01 02:00:00
710,43,True,2024-10-31 13:00:00,2024-11-01 02:00:00
691,54,True,2024-10-31 13:00:00,2024-11-01 02:00:00
205,28,True,2024-10-31 13:00:00,2024-11-01 02:00:00
549,94,True,2024-10-31 13:00:00,2024-11-01 02:00:00
703,32,True,2024-10-31 13:00:00,2024-11-01 02:00:00
971,41,True,2024-10-31 13:00:00,2024-11-01 02:00:00
639,82,True,2024-10-31 13:00:00,2024-11-01 02:00:00
242,74,True,2024-10-31 13:00:00,2024-11-01 02:00:00
821,88,True,2024-10-31 13:00:00,2024-11-01 02:00:00
721,62,True,2024-10-31 13:00:00,2024-11-01 02:00:00
449,100,True,2024-10-31 13:00:00,2024-11-01 02:00:00
87,81,True,2024-10-31 13:00:00,2024-11-01 02:00:00
176,64,True,2024-10-31 13:00:00,2024-11-01 02:00:00
540,40,True,2024-10-31 13:00:00,2024-11-01 02:00:00
708,12,True,2024-10-31 13:00:00,2024-11-01 02:00:00
762,1,True,2024-10-31 13:00:00,2024-11-01 02:00:00
561,85,True,2024-10-31 13:00:00,2024-11-01 02:00:00
50,98,True,2024-10-31 13:00:00,2024-11-01 02:00:00
122,49,True,2024-10-31 13:00:00,2024-11-01 02:00:00
553,97,True,2024-10-31 13:00:00,2024-11-01 02:00:00
462,61,True,2024-10-31 13:00:00,2024-11-01 02:00:00
351,9,True,2024-10-31 13:00:00,2024-11-01 02:00:00
445,48,True,2024-10-31 13:00:00,2024-11-01 02:00:00
693,56,True,2024-10-31 13:00:00,2024-11-01 02:00:00
1130,56,False,2024-11-01 02:00:00,2024-11-01 02:00:00
1131,48,False,2024-11-01 02:00:00,2024-11-01 02:00:00
1132,41,False,2024-11-01 02:00:00,2024-11-01 02:00:00
1133,49,False,2024-11-01 02:00:00,2024-11-01 02:00:00
1134,23,True,2024-11-01 02:00:00,2024-11-01 02:00:00
1135,30,False,2024-11-01 02:00:00,2024-11-01 02:00:00
1136,83,False,2024-11-01 02:00:00,2024-11-01 02:00:00
1137,46,True,2024-11-01 02:00:00,2024-11-01 02:00:00
1138,38,True,2024-11-01 02:00:00,2024-11-01 02:00:00
1139,36,True,2024-11-01 02:00:00,2024-11-01 02:00:00
