id,user_id,is_refund,created_at,updated_at
26,80,True,2024-10-31 13:00:00,2024-10-31 18:00:00
516,4,True,2024-10-31 13:00:00,2024-10-31 18:00:00
356,31,True,2024-10-31 13:00:00,2024-10-31 18:00:00
307,58,True,2024-10-31 13:00:00,2024-10-31 18:00:00
30,14,True,2024-10-31 13:00:00,2024-10-31 18:00:00
166,68,True,2024-10-31 13:00:00,2024-10-31 18:00:00
361,36,True,2024-10-31 13:00:00,2024-10-31 18:00:00
88,75,True,2024-10-31 13:00:00,2024-10-31 18:00:00
291,95,True,2024-10-31 13:00:00,2024-10-31 18:00:00
854,38,True,2024-10-31 13:00:00,2024-10-31 18:00:00
872,94,True,2024-10-31 13:00:00,2024-10-31 18:00:00
653,2,True,2024-10-31 13:00:00,2024-10-31 18:00:00
634,35,True,2024-10-31 13:00:00,2024-10-31 18:00:00
635,99,True,2024-10-31 13:00:00,2024-10-31 18:00:00
143,91,True,2024-10-31 13:00:00,2024-10-31 18:00:00
374,60,True,2024-10-31 13:00:00,2024-10-31 18:00:00
334,97,True,2024-10-31 13:00:00,2024-10-31 18:00:00
288,44,True,2024-10-31 13:00:00,2024-10-31 18:00:00
196,83,True,2024-10-31 13:00:00,2024-10-31 18:00:00
157,37,True,2024-10-31 13:00:00,2024-10-31 18:00:00
74,10,True,2024-10-31 13:00:00,2024-10-31 18:00:00
846,83,True,2024-10-31 13:00:00,2024-10-31 18:00:00
823,21,True,2024-10-31 13:00:00,2024-10-31 18:00:00
815,13,True,2024-10-31 13:00:00,2024-10-31 18:00:00
486,13,True,2024-10-31 13:00:00,2024-10-31 18:00:00
847,84,True,2024-10-31 13:00:00,2024-10-31 18:00:00
338,94,True,2024-10-31 13:00:00,2024-10-31 18:00:00
491,15,True,2024-10-31 13:00:00,2024-10-31 18:00:00
100,51,True,2024-10-31 13:00:00,2024-10-31 18:00:00
13,16,True,2024-10-31 13:00:00,2024-10-31 18:00:00
565,58,True,2024-10-31 13:00:00,2024-10-31 18:00:00
596,16,True,2024-10-31 13:00:00,2024-10-31 18:00:00
470,29,True,2024-10-31 13:00:00,2024-10-31 18:00:00
445,48,True,2024-10-31 13:00:00,2024-10-31 18:00:00
294,77,True,2024-10-31 13:00:00,2024-10-31 18:00:00
96,69,True,2024-10-31 13:00:00,2024-10-31 18:00:00
395,83,True,2024-10-31 13:00:00,2024-10-31 18:00:00
101,7,True,2024-10-31 13:00:00,2024-10-31 18:00:00
702,67,True,2024-10-31 13:00:00,2024-10-31 18:00:00
375,20,True,2024-10-31 13:00:00,2024-10-31 18:00:00
889,15,True,2024-10-31 13:00:00,2024-10-31 18:00:00
731,27,True,2024-10-31 13:00:00,2024-10-31 18:00:00
896,39,True,2024-10-31 13:00:00,2024-10-31 18:00:00
263,10,True,2024-10-31 13:00:00,2024-10-31 18:00:00
893,10,True,2024-10-31 13:00:00,2024-10-31 18:00:00
691,54,True,2024-10-31 13:00:00,2024-10-31 18:00:00
990,38,True,2024-10-31 13:00:00,2024-10-31 18:00:00
876,26,True,2024-10-31 13:00:00,2024-10-31 18:00:00
1050,6,False,2024-10-31 18:00:00,2024-10-31 18:00:00
1051,16,True,2024-10-31 18:00:00,2024-10-31 18:00:00
1052,40,False,2024-10-31 18:00:00,2024-10-31 18:00:00
1053,39,False,2024-10-31 18:00:00,2024-10-31 18:00:00
1054,63,False,2024-10-31 18:00:00,2024-10-31 18:00:00
1055,19,True,2024-10-31 18:00:00,2024-10-31 18:00:00
1056,76,True,2024-10-31 18:00:00,2024-10-31 18:00:00
1057,7,False,2024-10-31 18:00:00,2024-10-31 18:00:00
1058,37,False,2024-10-31 18:00:00,2024-10-31 18:00:00
1059,24,True,2024-10-31 18:00:00,2024-10-31 18:00:00
