id,user_id,is_refund,created_at,updated_at
650,6,True,2024-10-31 13:00:00,2024-10-31 19:00:00
486,13,True,2024-10-31 13:00:00,2024-10-31 19:00:00
1,50,True,2024-10-31 13:00:00,2024-10-31 19:00:00
634,35,True,2024-10-31 13:00:00,2024-10-31 19:00:00
679,15,True,2024-10-31 13:00:00,2024-10-31 19:00:00
624,45,True,2024-10-31 13:00:00,2024-10-31 19:00:00
362,20,True,2024-10-31 13:00:00,2024-10-31 19:00:00
715,19,True,2024-10-31 13:00:00,2024-10-31 19:00:00
124,35,True,2024-10-31 13:00:00,2024-10-31 19:00:00
64,27,True,2024-10-31 13:00:00,2024-10-31 19:00:00
852,90,True,2024-10-31 13:00:00,2024-10-31 19:00:00
681,40,True,2024-10-31 13:00:00,2024-10-31 19:00:00
545,73,True,2024-10-31 13:00:00,2024-10-31 19:00:00
693,56,True,2024-10-31 13:00:00,2024-10-31 19:00:00
833,74,True,2024-10-31 13:00:00,2024-10-31 19:00:00
6,56,True,2024-10-31 13:00:00,2024-10-31 19:00:00
327,74,True,2024-10-31 13:00:00,2024-10-31 19:00:00
202,19,True,2024-10-31 13:00:00,2024-10-31 19:00:00
771,67,True,2024-10-31 13:00:00,2024-10-31 19:00:00
427,48,True,2024-10-31 13:00:00,2024-10-31 19:00:00
148,40,True,2024-10-31 13:00:00,2024-10-31 19:00:00
872,94,True,2024-10-31 13:00:00,2024-10-31 19:00:00
510,14,True,2024-10-31 13:00:00,2024-10-31 19:00:00
82,10,True,2024-10-31 13:00:00,2024-10-31 19:00:00
65,4,True,2024-10-31 13:00:00,2024-10-31 19:00:00
375,20,True,2024-10-31 13:00:00,2024-10-31 19:00:00
831,36,True,2024-10-31 13:00:00,2024-10-31 19:00:00
632,12,True,2024-10-31 13:00:00,2024-10-31 19:00:00
470,29,True,2024-10-31 13:00:00,2024-10-31 19:00:00
313,71,True,2024-10-31 13:00:00,2024-10-31 19:00:00
433,12,True,2024-10-31 13:00:00,2024-10-31 19:00:00
215,57,True,2024-10-31 13:00:00,2024-10-31 19:00:00
555,9,True,2024-10-31 13:00:00,2024-10-31 19:00:00
809,61,True,2024-10-31 13:00:00,2024-10-31 19:00:00
464,44,True,2024-10-31 13:00:00,2024-10-31 19:00:00
376,70,True,2024-10-31 13:00:00,2024-10-31 19:00:00
177,70,True,2024-10-31 13:00:00,2024-10-31 19:00:00
449,100,True,2024-10-31 13:00:00,2024-10-31 19:00:00
488,18,True,2024-10-31 13:00:00,2024-10-31 19:00:00
949,95,True,2024-10-31 13:00:00,2024-10-31 19:00:00
623,39,True,2024-10-31 13:00:00,2024-10-31 19:00:00
664,41,True,2024-10-31 13:00:00,2024-10-31 19:00:00
365,90,True,2024-10-31 13:00:00,2024-10-31 19:00:00
492,54,True,2024-10-31 13:00:00,2024-10-31 19:00:00
123,7,True,2024-10-31 13:00:00,2024-10-31 19:00:00
859,91,True,2024-10-31 13:00:00,2024-10-31 19:00:00
405,3,True,2024-10-31 13:00:00,2024-10-31 19:00:00
655,39,True,2024-10-31 13:00:00,2024-10-31 19:00:00
1060,52,False,2024-10-31 19:00:00,2024-10-31 19:00:00
1061,63,True,2024-10-31 19:00:00,2024-10-31 19:00:00
1062,44,True,2024-10-31 19:00:00,2024-10-31 19:00:00
1063,24,False,2024-10-31 19:00:00,2024-10-31 19:00:00
1064,4,False,2024-10-31 19:00:00,2024-10-31 19:00:00
1065,49,False,2024-10-31 19:00:00,2024-10-31 19:00:00
1066,12,False,2024-10-31 19:00:00,2024-10-31 19:00:00
1067,13,True,2024-10-31 19:00:00,2024-10-31 19:00:00
1068,37,True,2024-10-31 19:00:00,2024-10-31 19:00:00
1069,24,True,2024-10-31 19:00:00,2024-10-31 19:00:00
